timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-02 23:10:00,50002.08,50042.17,49975.65,49983.29,27.901525,1394610.07
2024-01-02 23:11:00,49923.64,49945.09,49916.88,49937.07,24.148311,1205895.85
2024-01-02 23:12:00,50011.99,50033.9,50003.34,50015.21,19.724797,986539.9
2024-01-02 23:13:00,50028.96,50030.04,49989.55,50001.51,0.488719,24436.68
2024-01-02 23:14:00,49999.27,50004.16,49985.64,49989.34,32.417452,1620527.13
2024-01-02 23:15:00,49952.76,49983.44,49939.28,49974.35,24.718051,1235268.56
2024-01-02 23:16:00,50049.26,50079.9,50045.55,50069.56,18.675785,935088.33
2024-01-02 23:17:00,50138.87,50175.4,50123.13,50150.86,26.8259,1345341.85
2024-01-02 23:18:00,50269.69,50309.61,50261.44,50261.8,8.194169,411853.63
2024-01-02 23:19:00,50261.01,50272.1,50247.29,50253.84,4.445835,223420.31
2024-01-02 23:20:00,50251.76,50295.94,50236.92,50268.62,9.25882,465428.12
2024-01-02 23:21:00,50169.45,50201.18,50158.12,50192.79,5.151901,258588.28
2024-01-02 23:22:00,50272.27,50296.43,50258.26,50266.64,20.285213,1019669.49
2024-01-02 23:23:00,50204.61,50220.46,50194.19,50208.25,28.914673,1451755.14
2024-01-02 23:24:00,50262.23,50286.33,50209.41,50219.09,18.933796,950837.97
2024-01-02 23:25:00,50164.96,50168.34,50158.15,50164.22,17.742711,890049.33
2024-01-02 23:26:00,50171.07,50180.21,50125.86,50134.78,25.206351,1263714.88
2024-01-02 23:27:00,50069.51,50094.65,50053.75,50092.92,27.517786,1378446.19
2024-01-02 23:28:00,50031.06,50067.48,50029.69,50062.52,5.565474,278621.68
2024-01-02 23:29:00,50013.17,50045.51,49992.09,50035.57,20.759866,1038731.65
2024-01-02 23:30:00,50031.94,50046.48,49998.11,50008.15,15.557733,778013.51
2024-01-02 23:31:00,50084.94,50100.66,50047.43,50049.82,28.487714,1425804.98
2024-01-02 23:32:00,49978.93,50002.24,49978.03,49994.58,21.617969,1080781.23
2024-01-02 23:33:00,49996.39,50009.29,49977.14,50005.6,11.376642,568895.84
2024-01-02 23:34:00,50043.12,50078.42,50040.19,50066.5,32.566714,1630501.45
2024-01-02 23:35:00,50004.61,50070.29,49986.71,50040.84,7.670838,383855.2
2024-01-02 23:36:00,50019.32,50022.47,49997.72,50004.95,40.422686,2021334.26
2024-01-02 23:37:00,49997.88,49998.67,49986.97,49993.42,36.676778,1833597.61
2024-01-02 23:38:00,50052.62,50055.81,50044.61,50052.41,6.345749,317620.01
2024-01-02 23:39:00,50034.11,50063.43,50011.05,50062.11,2.645206,132424.6
2024-01-02 23:40:00,50068.35,50074.83,50020.15,50035.55,3.01328,150771.13
2024-01-02 23:41:00,50049.68,50068.36,50045.8,50059.75,12.697099,635613.52
2024-01-02 23:42:00,50015.3,50032.25,50003.33,50004.63,13.470069,673565.84
2024-01-02 23:43:00,50009.61,50045.8,49998.58,50038.7,17.167421,859035.42
2024-01-02 23:44:00,50055.32,50061.39,50030.56,50059.13,35.429895,1773589.7
2024-01-02 23:45:00,50049.57,50060.03,50035.76,50043.74,9.576941,479265.91
2024-01-02 23:46:00,50008.35,50020.58,49996.24,50001.81,50.777699,2538976.81
2024-01-02 23:47:00,49960.57,49963.67,49953.08,49957.48,29.810359,1489250.27
2024-01-02 23:48:00,49994.11,50005.44,49978.89,49984.22,6.316742,315737.42
2024-01-02 23:49:00,50023.05,50046.52,50012.28,50045.67,5.715852,286053.61
2024-01-02 23:50:00,50017.75,50027.18,49991.25,50013.8,6.958675,348029.78
2024-01-02 23:51:00,50038.99,50047.27,50035.99,50036.72,35.136025,1758091.41
2024-01-02 23:52:00,49937.0,49944.31,49920.42,49932.37,7.768058,387877.5
2024-01-02 23:53:00,49904.58,49905.97,49883.32,49903.14,28.925064,1443451.42
2024-01-02 23:54:00,49876.12,49916.97,49873.87,49901.58,0.685661,34215.57
2024-01-02 23:55:00,49829.74,49874.67,49821.31,49856.1,3.356687,167351.31
2024-01-02 23:56:00,49764.99,49820.33,49761.26,49809.27,34.61826,1724310.42
2024-01-02 23:57:00,49792.24,49801.05,49772.87,49775.89,14.909735,742145.24
2024-01-02 23:58:00,49807.05,49822.92,49777.13,49790.5,13.720253,683138.17
2024-01-02 23:59:00,49798.0,49806.16,49763.46,49781.13,8.33801,415075.53
2024-01-03 00:00:00,49675.35,49704.66,49668.99,49669.22,2.743199,136252.54
2024-01-03 00:01:00,49520.52,49567.41,49511.96,49563.18,11.480319,569001.16
2024-01-03 00:02:00,49512.3,49564.74,49483.12,49532.84,27.812544,1377634.24
2024-01-03 00:03:00,49559.13,49560.93,49548.24,49555.72,4.370802,216598.25
2024-01-03 00:04:00,49421.06,49424.94,49390.72,49418.35,11.085431,547823.7
2024-01-03 00:05:00,49388.91,49394.47,49381.72,49393.36,21.728125,1073225.14
2024-01-03 00:06:00,49374.43,49375.81,49343.98,49367.05,15.770033,778519.99
2024-01-03 00:07:00,49436.7,49448.3,49426.96,49436.47,12.900002,637730.52
2024-01-03 00:08:00,49419.63,49436.86,49410.35,49417.21,6.483839,320413.28
2024-01-03 00:09:00,49423.58,49443.88,49409.08,49436.36,12.244905,605343.6
2024-01-03 00:10:00,49463.07,49478.89,49434.07,49443.43,13.15695,650524.71
2024-01-03 00:11:00,49328.28,49373.57,49326.87,49336.9,9.23831,455789.58
2024-01-03 00:12:00,49348.7,49381.81,49329.76,49375.31,25.888822,1278268.6
2024-01-03 00:13:00,49370.66,49391.37,49353.31,49386.08,7.409205,365911.59
2024-01-03 00:14:00,49404.52,49423.06,49366.87,49411.49,22.97224,1135092.69
2024-01-03 00:15:00,49627.68,49644.57,49584.23,49607.8,9.715443,481961.78
2024-01-03 00:16:00,49502.75,49515.82,49481.7,49503.6,12.823963,634832.3
2024-01-03 00:17:00,49586.11,49602.99,49579.09,49589.83,43.577462,2160999.11
2024-01-03 00:18:00,49550.49,49588.99,49545.49,49575.46,7.010626,347555.02
2024-01-03 00:19:00,49605.54,49619.82,49585.78,49589.83,28.264325,1401623.01
2024-01-03 00:20:00,49574.51,49593.3,49556.43,49587.55,18.238408,904398.01
2024-01-03 00:21:00,49564.34,49577.72,49563.78,49566.34,4.339435,215089.89
2024-01-03 00:22:00,49567.45,49580.69,49513.68,49537.85,36.047218,1785701.61
2024-01-03 00:23:00,49564.5,49592.67,49547.18,49554.32,21.292457,1055133.31
2024-01-03 00:24:00,49445.9,49491.59,49412.39,49478.47,55.506309,2746366.97
2024-01-03 00:25:00,49480.6,49526.31,49471.01,49515.99,14.050776,695738.13
2024-01-03 00:26:00,49493.9,49526.85,49491.37,49495.18,6.378697,315714.79
2024-01-03 00:27:00,49414.43,49445.12,49412.63,49438.68,17.038975,842384.43
2024-01-03 00:28:00,49429.15,49463.29,49401.38,49416.18,32.182714,1590346.8
2024-01-03 00:29:00,49479.88,49492.33,49472.95,49479.04,6.511208,322168.33
2024-01-03 00:30:00,49455.58,49476.47,49438.47,49452.27,3.640577,180034.79
2024-01-03 00:31:00,49456.06,49473.4,49448.47,49470.19,14.982601,741192.18
2024-01-03 00:32:00,49468.47,49481.43,49427.14,49433.65,19.260416,952112.58
2024-01-03 00:33:00,49528.39,49564.78,49421.02,49471.54,6.031249,298375.18
2024-01-03 00:34:00,49500.25,49515.48,49490.23,49505.82,18.046795,893421.32
2024-01-03 00:35:00,49605.31,49622.9,49579.98,49598.25,27.070984,1342673.4
2024-01-03 00:36:00,49591.42,49597.4,49584.56,49589.47,13.466155,667779.47
2024-01-03 00:37:00,49617.71,49623.83,49606.53,49622.9,3.829504,190031.08
2024-01-03 00:38:00,49611.16,49630.4,49588.12,49627.81,9.581261,475496.96
2024-01-03 00:39:00,49670.9,49696.07,49654.56,49692.6,45.124792,2242368.19
2024-01-03 00:40:00,49633.95,49674.3,49632.08,49656.66,16.661404,827349.65
2024-01-03 00:41:00,49702.01,49712.33,49672.11,49693.91,34.804714,1729582.26
2024-01-03 00:42:00,49673.78,49690.42,49660.24,49684.17,0.286776,14248.24
2024-01-03 00:43:00,49629.4,49682.67,49602.21,49680.96,15.252819,757774.77
2024-01-03 00:44:00,49694.45,49702.8,49685.12,49685.55,25.886301,1286175.13
2024-01-03 00:45:00,49697.4,49711.2,49688.59,49698.16,39.955154,1985697.75
2024-01-03 00:46:00,49719.29,49730.68,49682.29,49692.35,34.551775,1716958.94
2024-01-03 00:47:00,49710.55,49716.11,49686.06,49703.09,12.385346,615589.94
2024-01-03 00:48:00,49752.42,49790.08,49728.05,49781.99,33.037048,1644650.09
2024-01-03 00:49:00,49786.67,49838.86,49781.99,49831.27,43.720005,2178623.19
2024-01-03 00:50:00,49860.33,49881.52,49852.59,49874.72,1.49789,74706.83
2024-01-03 00:51:00,49839.44,49852.89,49832.46,49851.95,7.88934,393298.94
2024-01-03 00:52:00,49826.35,49840.97,49783.9,49807.48,9.511308,473734.31
2024-01-03 00:53:00,49855.07,49864.31,49849.47,49855.25,13.589954,677530.55
2024-01-03 00:54:00,49921.73,49939.31,49871.38,49899.05,2.998617,149628.13
2024-01-03 00:55:00,49946.19,49974.86,49928.24,49972.69,13.734696,686359.67
2024-01-03 00:56:00,49961.79,49982.24,49939.56,49942.49,39.44812,1970137.22
2024-01-03 00:57:00,49945.43,49949.59,49926.78,49931.01,7.199214,359464.02
2024-01-03 00:58:00,49808.67,49853.24,49797.16,49849.03,0.138551,6906.66
2024-01-03 00:59:00,49855.86,49892.82,49810.46,49829.41,12.182509,607047.26
2024-01-03 01:00:00,49881.11,49889.07,49878.89,49879.24,19.449602,970131.36
2024-01-03 01:01:00,49863.76,49866.5,49838.27,49855.92,20.977882,1045871.51
2024-01-03 01:02:00,49870.64,49905.67,49862.36,49887.94,1.366286,68161.19
2024-01-03 01:03:00,49903.92,49907.15,49868.58,49878.41,26.512604,1322406.62
2024-01-03 01:04:00,49870.9,49905.65,49867.4,49894.62,13.76007,686553.43
2024-01-03 01:05:00,49853.87,49871.72,49827.98,49837.23,31.187919,1554319.57
2024-01-03 01:06:00,49857.9,49859.88,49830.86,49841.49,37.78967,1883493.57
2024-01-03 01:07:00,49672.45,49691.95,49659.16,49691.94,25.948187,1289415.66
2024-01-03 01:08:00,49722.26,49745.86,49680.22,49682.59,13.820277,686627.15
2024-01-03 01:09:00,49605.7,49624.29,49595.34,49601.07,13.283881,658894.69
2024-01-03 01:10:00,49674.45,49676.63,49639.76,49661.37,23.468325,1165469.08
2024-01-03 01:11:00,49669.7,49715.32,49664.35,49700.24,56.526377,2809374.37
2024-01-03 01:12:00,49765.93,49777.02,49722.5,49723.57,27.610484,1372891.86
2024-01-03 01:13:00,49775.13,49832.32,49773.89,49799.62,15.923351,792976.86
2024-01-03 01:14:00,49772.67,49779.11,49750.16,49752.18,14.54202,723497.15
2024-01-03 01:15:00,49819.65,49853.17,49814.96,49839.54,13.290381,662386.51
2024-01-03 01:16:00,49873.77,49892.72,49853.32,49886.15,25.466243,1270412.93
2024-01-03 01:17:00,49890.1,49900.87,49865.15,49874.33,7.696318,383848.65
2024-01-03 01:18:00,49951.66,49957.9,49920.79,49931.11,0.45571,22754.11
2024-01-03 01:19:00,49850.37,49905.94,49831.09,49875.79,21.072916,1051028.36
2024-01-03 01:20:00,49856.38,49867.11,49826.07,49834.57,9.761151,486442.74
2024-01-03 01:21:00,49825.04,49826.88,49800.9,49804.14,27.359274,1362605.01
2024-01-03 01:22:00,49758.93,49781.77,49750.05,49777.69,1.288731,64150.06
2024-01-03 01:23:00,49756.83,49760.86,49699.67,49724.86,32.449261,1613534.95
2024-01-03 01:24:00,49756.88,49786.23,49753.9,49786.01,0.904921,45052.39
2024-01-03 01:25:00,49760.58,49782.87,49743.85,49773.07,8.857505,440865.23
2024-01-03 01:26:00,49800.28,49801.06,49789.77,49790.7,21.049877,1048088.05
2024-01-03 01:27:00,49745.11,49782.6,49722.88,49762.18,18.741024,932594.19
2024-01-03 01:28:00,49676.43,49685.06,49669.51,49671.15,15.809011,785251.75
2024-01-03 01:29:00,49689.47,49696.95,49673.31,49684.65,12.441881,618170.51
2024-01-03 01:30:00,49585.3,49592.12,49546.0,49589.04,0.680101,33725.54
2024-01-03 01:31:00,49602.26,49618.38,49584.39,49585.61,2.795575,138620.27
2024-01-03 01:32:00,49512.62,49517.65,49504.86,49517.19,9.964642,493421.08
2024-01-03 01:33:00,49621.19,49637.86,49598.89,49616.56,8.98186,445648.95
2024-01-03 01:34:00,49685.05,49706.16,49635.77,49662.12,72.648694,3607888.41
2024-01-03 01:35:00,49683.22,49691.96,49657.65,49667.41,47.128846,2340767.79
2024-01-03 01:36:00,49746.32,49757.54,49716.59,49730.6,9.974114,496018.62
2024-01-03 01:37:00,49665.3,49690.24,49646.03,49688.28,11.318887,562416.02
2024-01-03 01:38:00,49725.95,49744.53,49691.13,49715.45,3.720288,184955.81
2024-01-03 01:39:00,49707.88,49747.91,49688.86,49725.45,12.840533,638501.23
2024-01-03 01:40:00,49713.02,49744.53,49707.51,49738.65,28.326182,1408905.95
2024-01-03 01:41:00,49800.83,49807.41,49790.6,49802.26,7.413551,369211.62
2024-01-03 01:42:00,49820.8,49851.87,49812.09,49838.89,4.244621,211547.22
2024-01-03 01:43:00,49869.14,49882.23,49831.27,49853.32,33.129681,1651624.75
2024-01-03 01:44:00,49786.87,49792.52,49768.31,49770.58,14.680645,730664.22
2024-01-03 01:45:00,49684.53,49733.24,49673.33,49722.58,13.786077,685479.3
2024-01-03 01:46:00,49699.88,49725.53,49692.53,49716.44,19.722061,980510.71
2024-01-03 01:47:00,49691.92,49723.49,49678.46,49721.11,10.521463,523138.84
2024-01-03 01:48:00,49655.35,49677.95,49626.55,49664.6,24.895776,1236438.76
2024-01-03 01:49:00,49794.29,49804.98,49740.23,49785.18,3.587829,178620.71
2024-01-03 01:50:00,49856.16,49867.55,49842.75,49861.0,27.531234,1372734.99
2024-01-03 01:51:00,49879.32,49905.2,49875.19,49891.11,4.453809,222205.48
2024-01-03 01:52:00,49920.72,49928.02,49894.44,49894.71,6.595419,329076.55
2024-01-03 01:53:00,49838.0,49892.27,49818.42,49884.1,15.247315,760598.64
2024-01-03 01:54:00,49861.24,49884.97,49810.86,49836.51,21.001734,1046653.05
2024-01-03 01:55:00,49829.49,49859.26,49819.98,49840.38,20.936254,1043470.83
2024-01-03 01:56:00,49851.71,49858.6,49846.28,49853.27,1.75875,87679.42
2024-01-03 01:57:00,49780.63,49803.64,49771.85,49791.18,12.668157,630762.47
2024-01-03 01:58:00,49838.75,49840.17,49794.39,49807.89,3.144202,156606.06
2024-01-03 01:59:00,49775.51,49818.7,49761.19,49800.13,1.916188,95426.39
2024-01-03 02:00:00,49704.97,49737.95,49696.94,49704.74,4.454123,221390.99
2024-01-03 02:01:00,49672.26,49677.41,49651.17,49661.72,14.375732,713923.54
2024-01-03 02:02:00,49608.82,49644.54,49603.16,49641.04,2.735217,135778.99
2024-01-03 02:03:00,49717.02,49750.07,49712.11,49735.42,23.151188,1151434.06
2024-01-03 02:04:00,49760.28,49775.88,49750.63,49763.25,1.319097,65642.53
2024-01-03 02:05:00,49678.74,49734.26,49666.31,49696.47,13.338418,662872.32
2024-01-03 02:06:00,49704.46,49720.82,49699.15,49720.78,32.342361,1608087.27
2024-01-03 02:07:00,49636.41,49649.33,49629.16,49643.41,21.996083,1091960.54
2024-01-03 02:08:00,49710.54,49716.49,49694.14,49697.54,15.525597,771584.06
2024-01-03 02:09:00,49667.13,49676.89,49657.89,49673.99,18.959198,941778.96
2024-01-03 02:10:00,49690.88,49692.15,49666.28,49669.31,30.95339,1537433.43
2024-01-03 02:11:00,49715.64,49748.54,49691.7,49735.6,1.643985,81764.58
2024-01-03 02:12:00,49646.2,49682.26,49624.88,49671.24,21.712483,1078485.91
2024-01-03 02:13:00,49639.91,49664.73,49573.09,49601.38,1.186088,58831.62
2024-01-03 02:14:00,49559.04,49584.92,49557.55,49572.2,13.761114,682168.74
2024-01-03 02:15:00,49597.9,49645.08,49595.2,49624.12,21.84816,1084195.74
2024-01-03 02:16:00,49513.31,49548.45,49499.01,49548.15,0.414926,20558.82
2024-01-03 02:17:00,49428.05,49428.48,49375.54,49406.55,30.709769,1517263.63
2024-01-03 02:18:00,49377.16,49401.55,49356.46,49383.99,15.528168,766842.89
2024-01-03 02:19:00,49406.5,49430.01,49378.64,49411.58,17.198419,849800.96
2024-01-03 02:20:00,49468.4,49479.66,49452.08,49471.59,49.813494,2464352.66
2024-01-03 02:21:00,49468.69,49500.9,49416.9,49448.43,9.561072,472779.99
2024-01-03 02:22:00,49424.27,49448.48,49412.81,49427.86,36.257546,1792132.87
2024-01-03 02:23:00,49532.44,49536.19,49460.86,49485.55,11.139103,551224.7
2024-01-03 02:24:00,49394.74,49401.69,49368.93,49392.07,2.952776,145843.71
2024-01-03 02:25:00,49393.88,49413.71,49351.52,49372.64,36.805689,1817194.07
2024-01-03 02:26:00,49398.27,49416.72,49366.92,49382.16,17.392949,858901.41
2024-01-03 02:27:00,49403.89,49410.84,49376.96,49404.62,7.872494,388937.62
2024-01-03 02:28:00,49367.39,49395.74,49366.95,49379.13,21.98202,1085453.1
2024-01-03 02:29:00,49387.49,49389.05,49359.06,49380.85,0.046322,2287.42
2024-01-03 02:30:00,49266.64,49297.28,49244.01,49256.44,50.43626,2484310.54
2024-01-03 02:31:00,49212.07,49228.74,49196.27,49223.53,45.864033,2257589.42
2024-01-03 02:32:00,49249.53,49263.95,49244.11,49246.2,36.067415,1776183.17
2024-01-03 02:33:00,49221.81,49227.54,49179.23,49197.09,21.824216,1073687.86
2024-01-03 02:34:00,49241.43,49259.82,49185.31,49200.04,4.865963,239405.56
2024-01-03 02:35:00,49239.47,49265.27,49210.85,49222.38,22.937731,1129049.71
2024-01-03 02:36:00,49242.51,49263.56,49199.29,49205.25,16.874932,830335.3
2024-01-03 02:37:00,49201.19,49216.24,49177.82,49213.78,38.824678,1910708.96
2024-01-03 02:38:00,49179.68,49193.14,49140.76,49165.64,30.613846,1505149.29
2024-01-03 02:39:00,49182.08,49188.47,49141.69,49155.31,18.275046,898315.51
2024-01-03 02:40:00,49167.89,49190.25,49164.79,49185.82,6.373788,313499.96
2024-01-03 02:41:00,49183.96,49199.42,49181.25,49193.67,13.247921,651713.83
2024-01-03 02:42:00,49199.1,49214.69,49156.63,49164.34,24.386366,1198939.6
2024-01-03 02:43:00,49156.05,49191.1,49144.48,49175.55,9.761038,480004.41
2024-01-03 02:44:00,49184.46,49226.45,49166.83,49211.28,25.727444,1266080.5
2024-01-03 02:45:00,49139.34,49148.61,49082.02,49108.79,8.58468,421583.21
2024-01-03 02:46:00,49190.67,49198.29,49148.26,49166.74,22.235446,1093244.35
2024-01-03 02:47:00,49158.57,49174.87,49144.35,49149.93,17.357303,853110.15
2024-01-03 02:48:00,49170.29,49172.94,49161.74,49171.2,9.480169,466151.29
2024-01-03 02:49:00,49222.29,49246.96,49215.02,49231.06,33.002453,1624745.82
2024-01-03 02:50:00,49168.12,49183.47,49145.05,49162.48,38.221746,1879075.81
2024-01-03 02:51:00,49158.6,49175.46,49117.22,49127.01,13.460793,661288.46
2024-01-03 02:52:00,49117.35,49125.57,49107.66,49112.58,8.017297,393750.16
2024-01-03 02:53:00,49116.73,49117.94,49069.84,49073.39,37.360686,1833415.6
2024-01-03 02:54:00,49142.18,49168.55,49137.65,49160.14,7.981432,392368.33
2024-01-03 02:55:00,49116.91,49118.84,49102.5,49117.3,32.890543,1615494.69
2024-01-03 02:56:00,49082.06,49105.72,49066.15,49089.52,7.867134,386193.83
2024-01-03 02:57:00,49078.04,49117.63,49058.65,49099.74,10.799971,530275.82
2024-01-03 02:58:00,49036.57,49045.82,49025.18,49039.64,12.094367,593103.37
2024-01-03 02:59:00,49028.2,49039.47,49014.27,49019.85,14.985651,734594.39
2024-01-03 03:00:00,49046.21,49046.79,49034.83,49035.72,29.562589,1449622.95
2024-01-03 03:01:00,49062.49,49072.76,48995.55,49019.08,44.456382,2179210.95
2024-01-03 03:02:00,49023.7,49050.22,48995.19,49014.41,12.11425,593772.85
2024-01-03 03:03:00,49010.95,49026.77,48958.04,48987.94,6.67617,327051.84
2024-01-03 03:04:00,48913.54,48938.11,48900.51,48912.22,30.452832,1489515.63
2024-01-03 03:05:00,48961.86,48965.56,48915.25,48928.3,16.7473,819416.93
2024-01-03 03:06:00,49064.02,49067.2,49014.03,49016.05,37.966452,1860965.4
2024-01-03 03:07:00,49027.59,49031.83,49010.86,49016.97,29.873447,1464305.78
2024-01-03 03:08:00,49008.38,49029.01,49006.24,49028.23,16.738085,820638.71
2024-01-03 03:09:00,49051.89,49069.31,49046.05,49062.87,9.765593,479128.01
2024-01-03 03:10:00,49005.04,49012.94,48980.39,48999.4,1.170272,57342.61
2024-01-03 03:11:00,49093.66,49095.17,49083.17,49084.53,2.813172,138083.19
2024-01-03 03:12:00,49108.61,49126.18,49076.41,49094.64,10.938751,537034.07
2024-01-03 03:13:00,49185.44,49189.25,49159.74,49176.24,27.872551,1370667.12
2024-01-03 03:14:00,49139.72,49176.6,49135.88,49139.58,10.626422,522177.97
2024-01-03 03:15:00,49217.76,49236.69,49172.72,49230.49,38.197895,1880500.98
2024-01-03 03:16:00,49277.27,49298.41,49254.61,49269.24,40.680018,2004273.74
2024-01-03 03:17:00,49334.0,49335.44,49292.17,49296.9,40.497419,1996397.1
2024-01-03 03:18:00,49329.0,49346.92,49272.53,49308.6,8.883052,438010.83
2024-01-03 03:19:00,49306.87,49306.91,49288.91,49296.17,0.435643,21475.51
2024-01-03 03:20:00,49376.79,49385.46,49349.37,49356.2,9.32605,460298.35
2024-01-03 03:21:00,49355.79,49385.76,49327.66,49363.22,32.506443,1604622.59
2024-01-03 03:22:00,49254.7,49287.98,49240.43,49264.86,31.307269,1542348.29
2024-01-03 03:23:00,49194.05,49223.64,49189.41,49209.0,41.904154,2062061.63
2024-01-03 03:24:00,49197.21,49201.68,49189.94,49199.71,16.116985,792951.03
2024-01-03 03:25:00,49206.77,49221.97,49184.0,49215.21,37.360249,1838692.53
2024-01-03 03:26:00,49236.55,49247.94,49188.84,49212.38,9.618635,473355.93
2024-01-03 03:27:00,49263.82,49276.87,49255.04,49273.33,0.580074,28582.16
2024-01-03 03:28:00,49159.72,49186.54,49146.58,49175.77,6.738397,331365.87
2024-01-03 03:29:00,49221.81,49236.69,49176.29,49182.95,26.985113,1327207.57
2024-01-03 03:30:00,49083.03,49101.55,49069.1,49092.06,2.945722,144611.54
2024-01-03 03:31:00,49133.11,49147.27,49128.35,49130.04,9.809907,481961.13
2024-01-03 03:32:00,49134.34,49156.63,49113.44,49125.32,8.647357,424804.16
2024-01-03 03:33:00,49123.56,49146.82,49117.43,49146.3,11.474438,563926.15
2024-01-03 03:34:00,49127.81,49169.62,49090.92,49103.1,29.194608,1433545.9
2024-01-03 03:35:00,49179.82,49182.81,49166.72,49167.08,7.557534,371581.85
2024-01-03 03:36:00,49250.33,49250.82,49215.64,49219.16,22.79873,1122134.44
2024-01-03 03:37:00,49234.76,49251.83,49219.52,49248.34,11.129725,548120.49
2024-01-03 03:38:00,49243.85,49248.89,49239.18,49241.87,10.946395,539020.89
2024-01-03 03:39:00,49271.65,49278.8,49246.74,49270.86,2.991843,147410.67
2024-01-03 03:40:00,49240.79,49253.37,49224.15,49235.51,25.468144,1253937.16
2024-01-03 03:41:00,49249.2,49295.79,49237.49,49278.29,23.418356,1154016.58
2024-01-03 03:42:00,49362.98,49381.53,49347.21,49360.77,7.331303,361878.74
2024-01-03 03:43:00,49385.77,49437.55,49382.18,49414.3,14.053566,694447.06
2024-01-03 03:44:00,49384.98,49398.68,49377.78,49377.82,24.859523,1227508.95
2024-01-03 03:45:00,49353.31,49409.59,49333.43,49395.89,20.830384,1028935.3
2024-01-03 03:46:00,49294.2,49337.39,49292.75,49331.23,3.867267,190777.01
2024-01-03 03:47:00,49376.22,49394.03,49351.37,49359.85,33.314157,1644381.75
2024-01-03 03:48:00,49371.44,49389.77,49349.46,49382.38,27.282756,1347287.42
2024-01-03 03:49:00,49269.13,49305.43,49261.31,49288.89,52.22478,2574101.37
2024-01-03 03:50:00,49256.22,49267.28,49222.29,49230.8,21.391388,1053115.15
2024-01-03 03:51:00,49223.19,49252.9,49200.3,49216.64,24.039713,1183153.94
2024-01-03 03:52:00,49219.04,49221.6,49196.86,49201.6,33.041791,1625708.96
2024-01-03 03:53:00,49137.8,49150.29,49121.48,49141.13,30.103342,1479312.11
2024-01-03 03:54:00,49214.17,49214.94,49133.65,49160.57,4.945739,243135.36
2024-01-03 03:55:00,49161.06,49175.41,49154.46,49173.15,17.263132,848882.54
2024-01-03 03:56:00,49198.32,49200.37,49160.9,49163.43,40.793092,2005528.52
2024-01-03 03:57:00,49124.42,49126.0,49116.9,49125.64,0.365118,17936.65
2024-01-03 03:58:00,49144.99,49192.06,49131.33,49178.08,4.091102,201192.56
2024-01-03 03:59:00,49270.51,49274.74,49243.85,49260.85,51.330976,2528607.54
2024-01-03 04:00:00,49242.97,49264.1,49219.33,49236.67,15.462284,761311.41
2024-01-03 04:01:00,49185.04,49216.82,49171.38,49206.06,26.377759,1297945.71
2024-01-03 04:02:00,49212.18,49232.41,49203.07,49230.62,5.075753,249882.5
2024-01-03 04:03:00,49212.23,49246.62,49199.34,49212.72,5.514656,271391.26
2024-01-03 04:04:00,49212.75,49224.28,49203.45,49205.75,13.353055,657047.11
2024-01-03 04:05:00,49193.32,49273.53,49178.45,49242.74,23.527496,1158558.27
2024-01-03 04:06:00,49168.33,49178.37,49142.63,49147.27,29.004014,1425468.06
2024-01-03 04:07:00,49203.29,49232.58,49199.06,49213.18,31.629463,1556586.58
2024-01-03 04:08:00,49190.18,49222.89,49184.9,49216.82,4.131752,203351.68
2024-01-03 04:09:00,49215.06,49222.85,49189.23,49196.24,12.870539,633182.15
2024-01-03 04:10:00,49191.31,49224.75,49189.6,49191.78,3.147122,154812.54
2024-01-03 04:11:00,49214.23,49215.97,49180.42,49189.9,16.949573,833747.85
2024-01-03 04:12:00,49112.1,49141.84,49093.45,49103.34,5.887237,289083.02
2024-01-03 04:13:00,49178.06,49192.39,49168.29,49178.09,62.630776,3080061.9
2024-01-03 04:14:00,49177.1,49183.63,49164.25,49180.16,26.543596,1305418.2
2024-01-03 04:15:00,49211.96,49213.01,49191.82,49202.31,5.190538,255386.43
2024-01-03 04:16:00,49241.61,49258.25,49230.35,49249.88,27.104017,1334869.67
2024-01-03 04:17:00,49181.77,49232.21,49174.8,49198.82,8.092934,398162.85
2024-01-03 04:18:00,49234.7,49234.79,49204.9,49222.5,24.661423,1213896.85
2024-01-03 04:19:00,49206.23,49215.26,49172.15,49209.12,19.922073,980347.62
2024-01-03 04:20:00,49252.13,49270.45,49238.65,49251.46,15.11137,744256.98
2024-01-03 04:21:00,49166.88,49177.79,49115.46,49145.09,15.257041,749808.7
2024-01-03 04:22:00,49137.86,49164.54,49128.53,49140.14,19.374779,952079.33
2024-01-03 04:23:00,49110.3,49129.24,49098.99,49110.0,10.16563,499234.04
2024-01-03 04:24:00,49119.62,49138.35,49100.32,49131.61,20.952661,1029438.0
2024-01-03 04:25:00,49163.73,49186.94,49141.21,49155.11,24.521038,1205334.42
2024-01-03 04:26:00,49126.73,49127.56,49109.73,49119.73,20.523174,1008092.82
2024-01-03 04:27:00,49102.14,49117.66,49081.57,49084.12,5.418194,265947.3
2024-01-03 04:28:00,49067.01,49096.8,49055.02,49078.59,37.833653,1856822.32
2024-01-03 04:29:00,49024.6,49054.42,49011.48,49033.76,13.397779,656943.45
2024-01-03 04:30:00,49091.7,49114.39,49064.0,49075.86,17.37508,852696.93
2024-01-03 04:31:00,49062.44,49074.31,49051.99,49057.4,22.494715,1103532.15
